date,min,max,avg
2002-11-18,2.0,16.2,10.14
2002-11-19,2.2,15.9,11.133333333333333
2002-11-20,2.0,15.9,7.7
2002-11-21,2.8,14.7,9.62
2002-11-22,2.8,14.8,9.56
2002-11-23,5.1,14.8,10.6
2002-11-24,2.7,15.6,9.25
2002-11-25,2.7,15.6,10.22
2002-11-26,4.4,14.9,10.46
2002-11-27,0.9,17.9,9.45
2002-11-28,0.9,18.5,9.75
2002-11-29,1.0,19.1,11.760000000000002
2002-11-30,1.0,19.1,10.82
2002-12-01,2.3,14.6,9.225
2002-12-02,2.3,14.6,8.8
2002-12-03,3.9,14.0,7.720000000000001
2002-12-04,3.9,14.0,7.08
2002-12-05,0.2,15.7,6.75
2002-12-06,0.0,15.7,6.32
2002-12-07,0.7,15.3,8.033333333333333
2002-12-08,1.4,16.3,8.6
2002-12-09,0.0,17.6,8.866666666666667
2002-12-10,2.3,17.9,11.64
2002-12-11,3.4,17.9,11.66
2002-12-12,3.5,16.2,10.919999999999998
2002-12-13,2.0,18.6,11.06
2002-12-14,2.0,18.8,12.16
2002-12-15,2.2,18.8,10.8
2002-12-16,2.0,17.6,9.7
2002-12-17,2.0,17.6,11.22
2002-12-18,3.7,18.0,11.44
2002-12-19,3.0,18.0,8.959999999999999
2002-12-20,3.0,14.2,8.85
2002-12-21,3.8,15.4,9.083333333333332
2002-12-22,4.5,15.4,10.8
2002-12-23,4.4,15.8,11.06
2002-12-24,4.4,16.8,11.6
2002-12-25,4.4,16.8,11.419999999999998
2002-12-26,4.0,16.8,10.82
2002-12-27,3.0,17.1,11.38
2002-12-28,3.0,18.6,10.583333333333334
2002-12-29,3.8,18.6,11.7
2002-12-30,4.0,15.3,10.28
2002-12-31,4.8,15.3,10.54
2003-01-01,4.0,18.0,11.24
2003-01-02,3.4,16.8,11.1
2003-01-03,1.7,16.8,9.625
2003-01-04,1.7,18.4,11.52
2003-01-05,1.7,18.4,12.14
2003-01-06,1.7,18.9,10.3
2003-01-07,5.4,20.2,15.625
